Player,Comp,Age,Min,Gls,Ast,dribbles_successful,key_passes,duels_won,duels_total
Lamine Yamal,es La Liga,17.0,2856,9,13,0,0,0,1
Daniel Yáñez,es La Liga,17.0,2,0,0,0,0,0,1
Erencan Yardimci,de Bundesliga,22.0,313,0,0,0,0,0,1
Yehor Yarmoliuk,eng Premier League,20.0,1450,0,0,0,0,0,1
Ryan Yates,eng Premier League,26.0,1915,2,1,0,0,0,1
John Yeboah,it Serie A,24.0,1226,1,1,0,0,0,1
Bertuğ Yıldırım,es La Liga,22.0,1083,1,0,0,0,0,1
Kenan Yıldız,it Serie A,19.0,2402,7,4,0,0,0,1
Leny Yoro,eng Premier League,18.0,1165,0,0,0,0,0,1
Ashley Young,eng Premier League,39.0,1875,1,3,0,0,0,1
Etienne Youte Kinkoue,fr Ligue 1,22.0,2320,0,0,0,0,0,1
Illia Zabarnyi,eng Premier League,21.0,3109,0,1,0,0,0,1
Eloge Zabi,fr Ligue 1,17.0,18,0,0,0,0,0,1
Mattia Zaccagni,it Serie A,29.0,2686,8,6,0,0,0,1
Dan-Axel Zagadou,de Bundesliga,25.0,29,0,0,0,0,0,1
Yoram Zague,fr Ligue 1,18.0,183,0,0,0,0,0,1
Wilfried Zaha,fr Ligue 1,31.0,73,0,0,0,0,0,1
Warren Zaïre-Emery,fr Ligue 1,18.0,2050,1,2,0,0,0,1
Miha Zajc,fr Ligue 1,30.0,262,0,0,0,0,0,1
Denis Zakaria,fr Ligue 1,27.0,2144,6,4,0,0,0,1
Arsen Zakharyan,es La Liga,21.0,73,1,0,0,0,0,1
Nicola Zalewski,it Serie A,22.0,533,0,0,0,0,0,1
Nicola Zalewski,it Serie A,22.0,435,1,1,0,0,0,1
Andre-Frank Zambo Anguissa,it Serie A,28.0,2852,6,4,0,0,0,1
Francesco Zampano,it Serie A,30.0,1639,1,2,0,0,0,1
Nicolò Zaniolo,it Serie A,25.0,343,0,0,0,0,0,1
Nicolò Zaniolo,it Serie A,25.0,356,2,2,0,0,0,1
Alessandro Zanoli,it Serie A,23.0,1711,1,0,0,0,0,1
Duván Zapata,it Serie A,33.0,587,3,0,0,0,0,1
Gabriele Zappa,it Serie A,24.0,3060,2,0,0,0,0,1
Davide Zappacosta,it Serie A,32.0,2067,4,2,0,0,0,1
Bryan Zaragoza,es La Liga,23.0,1836,1,6,0,0,0,1
Anass Zaroury,fr Ligue 1,23.0,1405,2,2,0,0,0,1
Oier Zarraga,it Serie A,25.0,896,1,0,0,0,0,1
David Zec,de Bundesliga,24.0,1541,2,0,0,0,0,1
Jordan Zemura,it Serie A,24.0,1415,1,2,0,0,0,1
Robin Zentner,de Bundesliga,29.0,2880,0,0,0,0,0,1
Alessio Zerbin,it Serie A,25.0,1518,1,1,0,0,0,1
Alessio Zerbin,it Serie A,25.0,2,0,0,0,0,0,1
Kevin Zeroli,it Serie A,19.0,395,0,1,0,0,0,1
Kevin Zeroli,it Serie A,19.0,12,0,0,0,0,0,1
Cedric Zesiger,de Bundesliga,26.0,1221,0,2,0,0,0,1
Cedric Zesiger,de Bundesliga,26.0,522,0,0,0,0,0,1
Michael Zetterer,de Bundesliga,29.0,3060,0,0,0,0,0,1
Nathan Zeze,fr Ligue 1,19.0,1512,0,0,0,0,0,1
Edon Zhegrova,fr Ligue 1,25.0,978,4,1,0,0,0,1
Piotr Zieliński,it Serie A,30.0,980,2,2,0,0,0,1
Oleksandr Zinchenko,eng Premier League,27.0,527,0,1,0,0,0,1
Melvin Zinga,fr Ligue 1,22.0,90,0,0,0,0,0,1
Joshua Zirkzee,eng Premier League,23.0,1402,3,1,0,0,0,1
Budu Zivzivadze,de Bundesliga,30.0,958,2,3,0,0,0,1
Luck Zogbé,fr Ligue 1,19.0,638,0,0,0,0,0,1
Nadir Zortea,it Serie A,25.0,2713,6,2,0,0,0,1
Aristide Zossou,fr Ligue 1,19.0,16,0,0,0,0,0,1
Yanis Zouaoui,fr Ligue 1,30.0,976,0,2,0,0,0,1
Igor Zubeldia,es La Liga,27.0,2269,0,0,0,0,0,1
Martín Zubimendi,es La Liga,25.0,2962,2,1,0,0,0,1
Edhy Zuliani,fr Ligue 1,19.0,9,0,0,0,0,0,1
Szymon Żurkowski,it Serie A,26.0,106,0,0,0,0,0,1
Martin Ødegaard,eng Premier League,25.0,2325,3,8,0,0,0,1
Milan Đurić,it Serie A,34.0,1270,4,1,0,0,0,1
Milan Đurić,it Serie A,34.0,268,1,0,0,0,0,1
